1.2775	-0.29531	0.57591	-0.42937	0.12591	-0.81734	-0.70924	1.6399	0.52233	-0.53468	-0.85909	-2.6308	-3.5076	-0.60357	-1.8392	-0.43235	-2.3822	0.14332	-1.2133	-0.33507	-0.75788	0.58005	0.38244	0.29998	0.66194
1.3635	0.04007	0.82928	1.0005	0.51972	0.067199	-0.39481	1.9431	0.050642	-0.139	-0.67126	-2.5206	-3.1961	-0.67686	-0.75984	-1.5995	-1.178	-0.014596	-0.88455	-0.48474	0.21677	0.41828	0.24096	0.83342	1.1436
0.4532	0.95597	-0.15188	-0.76201	-0.44016	0.031701	0.28219	1.9646	-0.64687	0.48962	-1.0939	0.0013035	-4.7503	0.14003	-1.4439	-0.0030859	-0.47395	-0.51914	-0.5441	0.48264	-0.076634	-0.064356	0.14666	0.48416	0.11541
0.69564	-0.48183	-0.080013	0.33814	0.37114	1.3014	-2.2778	2.8792	-1.5228	-0.8133	1.0348	-2.0311	-2.8536	0.61582	1.254	1.0985	0.46716	1.5167	-1.086	0.94948	0.401	-1.4937	0.25163	-0.9494	1.5508
-0.17895	0.38406	0.073035	-0.32363	-0.092441	-0.40767	2.1	-0.11363	-0.58784	-0.17034	-0.6433	0.72388	-5.7839	-0.10406	0.52152	-0.11314	0.59554	-0.47587	-0.4551	0.084431	-0.4582	-0.16727	0.54594	0.035478	-0.16073
0.11335	0.59796	0.38876	0.83878	0.83717	0.24276	-1.4375	4.2874	-0.51924	-1.0783	1.0522	-2.5613	-2.5292	0.47829	2.1483	0.013401	0.58133	0.6934	0.296	-0.012265	0.37054	-0.71858	1.6555	-0.60154	0.86965
0.39543	-0.60706	0.34448	-0.93783	-0.30466	0.46151	1.5214	0.070674	-0.36075	0.029852	-1.1005	-0.053799	-5.079	-0.73424	-0.40314	-0.10083	-0.0022164	-0.47121	-0.88651	-1.1737	0.22514	0.87842	-0.10534	1.27	-0.22951
-0.3435	1.0138	-0.039231	-0.61739	-0.13	0.65973	1.1861	-0.117	-0.61421	0.39945	-0.33834	0.54643	-5.4199	0.31714	-0.62972	-0.49683	0.38104	-0.52959	-0.51274	-0.88274	0.524	1.032	-0.62416	0.12028	-0.10696
-0.60745	0.40046	0.72375	-0.51941	-0.60935	0.49649	1.7686	-0.48596	-0.35951	0.68387	-0.94178	0.2865	-5.0159	-0.46631	-0.36731	-0.46284	0.48544	-0.32663	-0.82502	-0.88353	0.89693	0.12028	0.030383	-0.043274	0.64118
-0.9476	0.32533	0.23967	0.29609	-0.098118	-0.10892	1.3503	-0.014157	0.15739	0.13604	-0.06848	0.68701	-5.6666	-0.41398	0.22936	-0.3325	0.49592	-0.74203	-0.032459	0.40253	-1.0907	-0.11469	-0.25527	-0.40069	-0.47669
-0.35518	0.4803	0.49681	-0.76379	-0.64588	0.083208	1.7889	-0.3547	-0.4497	0.022174	0.18026	0.81539	-5.7024	-0.75963	-0.066477	0.52203	0.50433	-0.42471	-0.37414	-0.67191	0.48804	0.43652	0.29954	0.43855	-0.40954
0.67403	-0.1364	-0.080726	-0.89577	0.33463	0.21482	1.0867	2.0046	-0.61399	0.25588	-0.36965	-0.28485	-3.3158	-0.092295	-1.1617	-0.87728	-1.5146	-0.65678	-1.0679	0.61796	-0.61208	-0.614	0.39864	0.41253	0.56256
-0.48666	0.32014	-0.27703	1.0928	0.45773	-0.37923	1.9602	-0.35099	-0.34286	0.26806	-0.49852	0.34517	-6.0877	-0.18907	-0.45247	0.026142	0.56855	-0.64653	0.21283	-0.15051	-0.59593	-0.31407	0.2869	0.27501	-1.4474
0.039588	-0.11419	-0.076219	-0.12791	-0.33003	0.43771	1.8312	1.9416	-0.86341	0.62057	-0.56913	0.3571	-1.7911	-0.40879	-0.53269	-1.4991	-1.053	-0.7939	-1.8975	0.5277	-0.37142	-1.7164	-0.055501	1.9065	0.92442
0.068004	0.10737	0.61292	0.35446	-0.28576	0.44095	1.7574	-0.0079057	-0.66561	0.20433	-0.51421	0.46797	-5.349	-0.99746	-0.12069	0.11433	0.37355	-0.97219	-0.089747	-0.14982	0.34141	0.58987	0.51226	-0.06509	-0.068817
-0.058224	0.79651	-0.060888	-0.58459	-0.56228	-0.072496	1.8592	-0.42394	-0.56051	-0.057096	0.44406	0.31399	-5.8856	0.061965	-0.20702	-0.046447	0.75287	-0.58468	0.25053	-0.72399	-0.13122	0.37822	-0.17631	0.43037	-0.45315
0.81979	-0.44008	-1.1408	1.1369	-0.71241	0.030568	-1.3383	2.9954	-1.413	-1.1037	0.57031	-2.9081	-2.3991	-1.1408	-0.15021	1.0955	-0.38832	0.88401	-0.92539	0.41138	0.77758	-0.91392	1.165	1.9987	0.51215
-1.0206	-0.12834	1.0937	-0.74474	-0.51548	-0.50633	1.0489	-0.18161	0.86851	0.38252	-0.34213	-0.079467	-4.9305	0.91787	0.046519	-0.83393	0.77692	-0.70471	-0.99819	-0.73907	-0.57397	-0.2561	-0.24104	-0.58805	0.48638
0.62413	0.77774	0.50666	-1.0425	0.69918	0.72191	0.91422	1.2456	0.21374	0.56368	-2.2575	2.2898	-1.8461	-0.57553	-2.3108	-1.4953	-0.80619	1.9734	-0.28921	2.0816	1.9227	-2.8119	0.46788	0.94142	0.99366
-0.62645	-0.082389	0.070538	0.5782	-0.87199	-0.14816	2.2315	0.98573	-1.3154	-0.34921	-0.8847	0.14585	-4.97	-0.73369	-0.94359	0.035859	-0.026733	-0.77538	-0.30014	0.48853	-0.16678	-0.016651	-0.53164	0.64236	-0.10922
1.5771	-0.89176	-0.62529	0.42748	-0.83033	-0.064147	-1.6374	3.2134	0.12522	-1.2291	0.33955	-3.5723	-2.9215	-0.14489	0.10353	1.2451	-1.1518	0.27602	-0.26116	0.098035	0.73908	0.092399	0.80997	0.44311	0.62663
0.1866	-0.098326	-0.12268	-0.93822	-0.40161	0.6383	1.6686	-0.68036	-0.98359	-0.079512	0.38078	0.039076	-5.4147	0.02829	-0.47007	0.11377	-0.52725	-0.79312	0.58203	-0.61829	0.37025	0.2261	-0.73014	-0.1019	-0.21382
0.58806	-0.15251	-0.064951	-0.88166	0.15004	-0.19889	1.1618	2.0507	-0.91723	0.38324	-0.60172	0.085248	-3.0157	0.3511	-1.1353	-0.77262	-1.6993	-0.61297	-1.0837	0.67306	-0.41953	-0.76792	0.64669	0.56938	0.53808
0.46768	0.24442	-0.79763	-0.74	-0.41127	0.26882	-0.21232	2.257	-0.3162	-0.17906	-0.15279	-0.50826	-4.0466	0.57889	-1.1724	0.031238	-1.1387	0.039347	-1.32	1.2395	-0.56249	-1.0717	0.5102	-0.021507	0.24223
0.55525	0.71333	-0.49285	-0.90042	0.043085	0.11183	0.11446	2.2269	-0.69619	0.064417	-0.39974	-0.43526	-3.9523	0.35152	-1.7713	-0.77199	-1.4343	-0.39785	-0.72236	0.86474	-0.18005	-0.72005	0.44048	-0.36406	0.3805
0.18243	0.70534	-0.34209	-0.10779	-0.72721	-0.58802	1.7457	-0.13666	-0.61576	0.15336	-0.19019	0.70282	-5.725	-0.20901	-0.33692	0.16916	0.35872	-0.9871	0.45495	-0.36607	0.62973	0.11066	0.31315	0.08787	-0.88679
-0.18232	0.96997	0.32174	-0.074793	-0.11618	0.095187	1.4986	-0.41357	-0.86298	0.42067	-0.53125	0.10797	-5.56	0.25913	-0.58389	0.12241	-0.15168	-0.71983	-0.16605	-0.092514	-0.34099	0.12464	0.086193	-0.1411	-0.18656
0.50344	0.61831	-0.24684	-0.93508	-0.11275	0.22688	0.15222	2.3432	-0.24032	0.12045	-0.60827	-0.25307	-4.0088	0.42389	-1.2794	-0.72646	-1.152	-0.36694	-0.77069	0.80603	-0.52068	-0.40503	0.23572	0.12789	0.21919
1.4696	-1.1562	-1.2549	-0.045791	0.26885	1.3117	0.093971	2.056	1.8101	-0.78516	-1.127	2.8487	-2.1782	0.14884	-2.6502	-1.9661	-0.32747	1.1759	0.82536	1.7901	0.36039	-2.2292	1.1782	-0.17536	1.0635
0.35377	0.32604	-0.22682	-0.32412	-0.18555	0.1486	1.3914	-0.65154	-0.38197	0.17129	-0.43405	0.39154	-5.7918	-0.20201	-0.23216	-0.10638	0.070835	-0.2146	-0.094385	-1.0851	0.61683	0.82184	-0.35102	0.19177	-0.43818
0.17129	-0.012287	-0.32958	-0.16519	-0.54661	0.17683	1.7577	-0.63738	-0.47622	0.13892	-0.43254	0.789	-5.7212	0.068779	0.37439	0.51778	0.331	-0.74517	-0.20935	-0.21567	0.66493	0.52874	0.1066	0.47777	-0.48408
0.49653	1.1435	-0.28609	-0.63378	-1.2347	-0.096415	0.81466	0.31406	-0.81064	0.43028	-0.10844	0.23407	-5.5359	0.045617	-0.15732	0.74855	0.35315	-0.11169	-0.12048	-0.13965	-0.27711	0.34342	-0.40377	0.61924	0.5394
0.074369	-0.84513	-1.1513	0.2921	0.88949	0.8157	-0.71079	3.9407	-0.90175	-0.99754	1.1565	-2.4328	-1.9748	-0.28035	1.8613	0.84797	-0.055742	0.95519	-0.066362	-0.10171	1.2204	-0.12053	0.26966	0.22542	0.65419
0.18773	1.2677	0.031241	0.62269	-0.081441	0.68537	-0.36275	2.9738	-0.72967	1.035	0.41136	-0.99949	-2.8181	0.24364	0.51258	-0.51171	0.6693	-0.59732	-0.91591	0.23611	0.22535	0.42765	-0.7947	1.5532	0.1225
-0.47122	0.056607	-0.29293	0.14845	-0.38806	0.98729	0.70408	1.1875	-0.11685	-0.022892	0.77426	0.54195	-4.7114	-0.50027	-0.44136	-0.29372	-0.31554	-0.58285	-0.1643	0.10002	-0.14504	-0.79716	-0.7261	0.2252	-0.17583
0.0033407	0.91533	-1.2207	-0.45773	-0.59682	-0.64277	1.0497	1.7013	-1.3643	0.3601	-0.25219	-0.14811	-3.8711	-1.0949	-1.3944	0.22114	-0.76684	-2.0907	-1.0099	0.20968	-0.27403	-1.8368	-0.4521	0.8915	-1.0369
-0.19555	0.8236	0.73457	0.12395	-0.21509	0.51058	1.1859	0.0058648	-0.18281	0.35138	-0.42667	0.66238	-5.3506	-0.066143	0.15166	-0.11217	0.25905	-1.2281	-0.63229	-0.49146	-0.2852	0.10816	1.0703	0.11823	-0.010115
0.5292	0.34413	-0.055991	0.15468	-0.48548	-0.42618	2.0155	-0.082657	-0.40249	0.066622	-0.56097	0.61953	-5.6142	-0.40026	0.54612	-0.021634	0.46933	-0.33373	0.096102	0.095193	0.53975	0.33677	-0.28179	0.50744	-0.51784
-0.33344	1.2678	0.04472	-0.6707	-0.2079	0.12289	1.3696	-0.22981	-0.53645	-0.1833	-0.13394	0.63001	-5.6577	-0.66158	-0.26856	-0.1472	0.71835	-1.1591	-0.055771	-0.8732	-0.025146	0.3069	1.0787	0.38923	-0.028963
0.073266	0.069397	0.15877	-0.20805	-0.43151	-0.26647	1.3905	0.48968	-0.73748	0.78262	-1.1841	0.1629	-4.6268	-0.76179	0.80136	0.78043	0.39787	-0.9309	-1.41	0.32624	1.2311	0.42486	0.70665	0.76985	0.20826
-0.10621	0.057591	-0.752	1.3185	0.79391	0.56179	-0.85496	3.275	-0.45897	-0.35925	1.7636	-2.7374	-2.2786	0.11344	1.8262	0.91508	0.30052	0.35935	-2.1484	0.12763	0.17556	-0.79025	1.0724	-0.76144	0.37949
-0.84469	-1.0147	-0.2948	0.50243	-0.032096	-0.25413	1.7008	2.7719	-2.0656	-0.016464	-0.10534	0.0078914	-1.8015	0.04799	-0.96726	-1.0318	-1.3104	-0.51772	-1.1396	0.53056	0.02979	-0.82598	0.19418	2.0574	0.50733
0.67317	0.46962	-1.0861	0.70384	-0.033311	0.0016168	-0.20346	4.6008	0.083431	0.087919	1.3443	-2.0923	-1.781	0.069451	1.2344	1.1293	-0.13422	-0.1458	-0.15684	0.087938	0.31166	0.20576	-0.015365	1.2647	-0.26626
-0.26148	0.2644	0.44876	0.1599	-0.47692	-0.31942	2.1561	-0.52634	-0.56854	0.28894	-0.3091	0.69452	-5.6008	-0.18411	0.075871	0.69657	0.35998	-0.64724	0.34793	-0.5933	0.57665	0.30556	0.48815	-0.11032	-0.78019
-0.16063	0.021235	0.95695	-1.0642	-0.42496	0.070767	0.88473	-0.38835	-0.96585	-0.032367	0.2431	1.4682	-5.7357	-0.31611	0.59085	0.33569	0.92369	1.0457	-0.96856	-0.30444	0.65033	0.94053	-0.003684	0.14969	0.38408
1.1393	0.31722	0.33893	0.59917	0.41805	0.26417	1.5744	2.0874	-0.38514	0.47434	0.3168	0.093502	-2.9127	-0.14853	-0.43053	-0.97776	-0.56379	0.31383	-0.67353	-0.63432	0.88654	-0.22208	-0.12107	-0.19183	0.6994
0.74133	-0.56073	0.0037826	0.25398	0.64676	-0.03136	1.5837	1.5481	-1.3584	0.62118	-0.14075	0.17492	-3.2719	-0.011897	-0.16072	-0.57518	-0.55753	0.22912	-0.49103	-0.25186	0.97739	-0.30327	0.39648	0.28217	1.0422
0.39657	0.15653	0.50676	-0.039995	-0.1177	-0.011625	1.7677	0.33504	-0.84748	-0.27969	0.036325	-0.146	-5.2788	0.053348	-0.60437	0.26285	0.15334	-0.31598	-0.18437	-0.21645	-0.095925	-0.07569	0.18185	-0.18519	-0.33499
0.98549	0.19405	0.77539	0.44123	0.58736	0.55549	-1.4343	2.9726	-1.1735	-1.2678	0.15086	-3.3556	-2.1731	-0.41532	1.1496	-0.46623	-1.331	0.71864	0.64299	-0.42066	0.51122	-0.81006	0.44971	0.087221	0.35618
0.31329	-0.29282	-0.88699	0.45418	-0.77082	-0.55735	-0.23928	4.1561	-0.27757	0.1545	0.9518	-2.3782	-1.9816	-0.11735	1.1881	1.358	0.56444	0.24605	-0.98873	0.64185	0.35727	-0.078937	-0.28172	0.88359	-0.51221
-0.28653	0.60501	0.62592	-0.034889	-0.10508	0.063965	1.1527	-0.18502	-0.22128	0.29563	-0.061197	0.71973	-5.4451	-0.055855	0.078477	-0.0090364	0.32605	-0.90771	-0.53689	-0.34474	-0.3713	-0.17721	0.87016	-0.15274	0.026154
0.44632	0.41516	-0.81917	0.17045	0.03902	0.0084128	1.2597	3.0927	0.12918	1.53	-0.38507	0.51081	-2.0603	-0.53559	-0.80728	-1.6146	-0.88965	-0.22107	-0.6416	0.70893	-0.2846	-0.39323	0.21394	1.0113	0.77995
